¹ÉÆ±´úÂë,¹ÉÆ±Ãû³Æ,½»Ò×ÈÕÆÚ,ÐÂÀËÐÐÒµ,ÐÂÀË¸ÅÄî,ÐÂÀËµØÓò,¿ªÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,ÊÕÅÌ¼Û,ºó¸´È¨¼Û,Ç°¸´È¨¼Û,ÕÇµø·ù,³É½»Á¿,³É½»¶î,»»ÊÖÂÊ,Á÷Í¨ÊÐÖµ,×ÜÊÐÖµ,ÊÇ·ñÕÇÍ£,ÊÇ·ñµøÍ£,ÊÐÓ¯ÂÊTTM,ÊÐÏúÂÊTTM,ÊÐÏÖÂÊTTM,ÊÐ¾»ÂÊ,MA_5,MA_10,MA_20,MA_30,MA_60,MA½ð²æËÀ²æ,MACD_DIF,MACD_DEA,MACD_MACD,MACD_½ð²æËÀ²æ,KDJ_K,KDJ_D,KDJ_J,KDJ_½ð²æËÀ²æ,²¼ÁÖÏßÖÐ¹ì,²¼ÁÖÏßÉÏ¹ì,²¼ÁÖÏßÏÂ¹ì,psy,psyma,rsi1,rsi2,rsi3,Õñ·ù,Á¿±È
sh600001,ºªµ¦¸ÖÌú,2008-08-18,,,,4.070000,4.070000,3.850000,3.860000,10.011811,,-0.044554,13102366.000000,51451899.000000,0.005022,10069814710.000000,10871522360.000000,0.000000,0.000000,11.288212,0.400932,11.319227,0.909550,,,,,,,,,,,22.843959,22.055416,24.421046,,,,,41.666667,34.722222,,,,0.054455,0.899411
sh600001,ºªµ¦¸ÖÌú,2008-08-15,,,,4.010000,4.100000,3.980000,4.040000,10.478678,,0.017632,15299816.000000,61953245.000000,0.005865,10539391560.000000,11378484540.000000,0.000000,0.000000,11.814600,0.419628,11.847061,0.951964,,,,,,,,,,,28.496708,21.661145,42.167836,,,,,41.666667,33.333333,,,,0.030227,0.955578
sh600001,ºªµ¦¸ÖÌú,2008-08-14,,,,4.000000,4.040000,3.930000,3.970000,10.297119,,-0.014888,8544998.000000,34022394.000000,0.003276,10356778340.000000,11181332580.000000,0.000000,0.000000,11.609894,0.412357,11.641793,0.935469,,,,,,,,,,,22.055407,18.243363,29.679497,,,,,33.333333,31.944444,,,,0.027295,0.538732
sh600001,ºªµ¦¸ÖÌú,2008-08-13,,,,3.930000,4.090000,3.830000,4.030000,10.452739,,0.015113,17842248.000000,70368993.000000,0.006839,10513303960.000000,11350319970.000000,0.000000,0.000000,11.785354,0.418589,11.817736,0.949607,,,,,,,,,,,19.801861,16.337341,26.730902,½ð²æ,,,,33.333333,30.555556,,,,0.065491,1.105294
sh600001,ºªµ¦¸ÖÌú,2008-08-12,,,,3.870000,4.020000,3.820000,3.970000,10.297119,,0.025840,18049130.000000,71046752.000000,0.006919,10356778340.000000,11181332580.000000,0.000000,0.000000,11.609894,0.412357,11.641793,0.935469,,,,,,,,,,,13.505609,14.605080,11.306665,,,,,33.333333,29.166667,,,,0.051680,1.182896
sh600001,ºªµ¦¸ÖÌú,2008-08-11,,,,4.060000,4.080000,3.800000,3.870000,10.037744,,-0.042079,20319125.000000,79945249.000000,0.007789,10095902310.000000,10899686920.000000,0.000000,0.000000,11.317451,0.401970,11.348547,0.911906,,,,,,,,,,,9.764586,15.154816,-1.015875,,,,,25.000000,29.166667,,,,0.069307,1.343075
sh600001,ºªµ¦¸ÖÌú,2008-08-08,,,,4.300000,4.300000,4.020000,4.040000,10.478676,,-0.056075,14551107.000000,60545994.000000,0.005578,10539391560.000000,11378484540.000000,0.000000,0.000000,11.814597,0.419628,11.847059,0.951963,,,,,,,,,,,10.669606,17.849931,-3.691045,,,,,33.333333,30.555556,,,,0.065421,1.046899
sh600001,ºªµ¦¸ÖÌú,2008-08-07,,,,4.270000,4.320000,4.230000,4.280000,11.101174,,0.002342,9951047.000000,42563208.000000,0.003814,11165494030.000000,12054434120.000000,0.000000,0.000000,12.516458,0.444556,12.550848,1.008516,,,,,,,,,,,14.595958,21.440094,0.907687,,,,,33.333333,30.555556,,,,0.021077,0.614727
sh600001,ºªµ¦¸ÖÌú,2008-08-06,,,,4.260000,4.320000,4.200000,4.270000,11.075236,,0.007075,13421734.000000,57138166.000000,0.005145,11139406430.000000,12026269550.000000,0.000000,0.000000,12.487213,0.443518,12.521523,1.006160,,,,,,,,,,,15.442324,24.862162,-3.397350,,,,,25.000000,30.555556,,,,0.028302,0.779824
sh600001,ºªµ¦¸ÖÌú,2008-08-05,,,,4.380000,4.380000,4.200000,4.240000,10.997429,,-0.020785,17401026.000000,73893321.000000,0.006670,11061143620.000000,11941775850.000000,0.000000,0.000000,12.399486,0.440402,12.433555,0.999091,,,,,,,,,,,17.518325,29.572081,-6.589185,,,,,25.000000,33.333333,,,,0.041570,0.968717
sh600001,ºªµ¦¸ÖÌú,2008-08-04,,,,4.440000,4.440000,4.300000,4.330000,11.230863,,-0.033482,14171322.000000,62033192.000000,0.005432,11295932040.000000,12195256940.000000,0.000000,0.000000,12.662680,0.449750,12.697472,1.020298,,,,,,,,,,,23.051682,35.598958,-2.042872,,,,,33.333333,36.111111,,,,0.031250,0.708265
sh600001,ºªµ¦¸ÖÌú,2008-08-01,,,,4.480000,4.510000,4.370000,4.480000,11.619921,,-0.002227,25993558.000000,115101719.000000,0.009964,11687246090.000000,12617725430.000000,0.000000,0.000000,13.101339,0.465330,13.137336,1.055643,,,,,,,,,,,31.692907,41.872597,11.333528,,,,,33.333333,36.111111,,,,0.031180,1.270046
sh600001,ºªµ¦¸ÖÌú,2008-07-31,,,,4.590000,4.610000,4.480000,4.490000,11.645856,,-0.026030,15068580.000000,68200321.000000,0.005776,11713333690.000000,12645889990.000000,0.000000,0.000000,13.130581,0.466369,13.166659,1.057999,,,,,,,,,,,35.317138,46.962441,12.026533,,,,,33.333333,37.500000,,,,0.028200,0.831993
sh600001,ºªµ¦¸ÖÌú,2008-07-30,,,,4.660000,4.680000,4.550000,4.610000,11.957099,,0.000000,17180346.000000,79100938.000000,0.006586,12026384920.000000,12983864780.000000,0.000000,0.000000,13.481505,0.478833,13.518546,1.086275,,,,,,,,,,,51.505119,52.785093,48.945173,ËÀ²æ,,,,33.333333,38.888889,,,,0.028200,0.859153
sh600001,ºªµ¦¸ÖÌú,2008-07-29,,,,4.700000,4.730000,4.540000,4.610000,11.957099,,-0.031513,27628753.000000,127807147.000000,0.010591,12026384920.000000,12983864780.000000,0.000000,0.000000,13.481505,0.478833,13.518546,1.086275,,,,,,,,,,,55.636057,53.425079,60.058014,,,,,41.666667,41.666667,,,,0.039916,1.385330
sh600001,ºªµ¦¸ÖÌú,2008-07-28,,,,4.760000,4.820000,4.730000,4.760000,12.346164,,0.010616,16461907.000000,78425986.000000,0.006310,12417698970.000000,13406333270.000000,0.000000,0.000000,13.920171,0.494413,13.958418,1.121620,,,,,,,,,,,61.832465,52.319590,80.858213,,,,,41.666667,44.444444,,,,0.019108,0.909350
sh600001,ºªµ¦¸ÖÌú,2008-07-25,,,,4.750000,4.750000,4.690000,4.710000,12.216474,,-0.016701,14217588.000000,67057195.000000,0.005450,12287260950.000000,13265510440.000000,0.000000,0.000000,13.773947,0.489219,13.811792,1.109838,,,,,,,,,,,50.856805,47.563153,57.444108,,,,,33.333333,47.222222,,,,0.012526,0.734080
sh600001,ºªµ¦¸ÖÌú,2008-07-24,,,,4.720000,4.810000,4.670000,4.790000,12.423967,,0.021322,24495667.000000,116429070.000000,0.009390,12495961770.000000,13490826970.000000,0.000000,0.000000,14.007893,0.497529,14.046381,1.128689,,,,,,,,,,,50.795011,45.916327,60.552379,½ð²æ,,,,41.666667,51.388889,,,,0.029851,1.237521
sh600001,ºªµ¦¸ÖÌú,2008-07-23,,,,4.720000,4.780000,4.670000,4.690000,12.164593,,-0.002128,16915120.000000,79789687.000000,0.006484,12235085750.000000,13209181310.000000,0.000000,0.000000,13.715452,0.487142,13.753136,1.105125,,,,,,,,,,,42.859184,43.476986,41.623580,,,,,41.666667,54.166667,,,,0.023404,0.933617
sh600001,ºªµ¦¸ÖÌú,2008-07-22,,,,4.720000,4.760000,4.660000,4.700000,12.190535,,-0.008439,18424427.000000,86654867.000000,0.007063,12261173350.000000,13237345870.000000,0.000000,0.000000,13.744700,0.488181,13.782465,1.107482,,,,,,,,,,,40.759364,43.785887,34.706318,,,,,50.000000,58.333333,,,,0.021097,0.971046
sh600001,ºªµ¦¸ÖÌú,2008-07-21,,,,4.600000,4.760000,4.560000,4.740000,12.294286,,0.023758,22786686.000000,106891980.000000,0.008735,12365523760.000000,13350004140.000000,0.000000,0.000000,13.861679,0.492336,13.899765,1.116907,,,,,,,,,,,39.952605,45.299148,29.259518,,,,,58.333333,61.111111,,,,0.043197,1.087642
sh600001,ºªµ¦¸ÖÌú,2008-07-18,,,,4.590000,4.660000,4.450000,4.630000,12.008977,,0.022075,16348834.000000,74596156.000000,0.006267,12078560130.000000,13040193910.000000,0.000000,0.000000,13.539996,0.480910,13.577198,1.090988,,,,,,,,,,,36.541810,47.972420,13.680591,,,,,58.333333,61.111111,,,,0.046358,0.782443
sh600001,ºªµ¦¸ÖÌú,2008-07-17,,,,4.600000,4.670000,4.490000,4.530000,11.749604,,-0.004396,16114082.000000,73491067.000000,0.006177,11817684100.000000,12758548260.000000,0.000000,0.000000,13.247556,0.470523,13.283955,1.067424,,,,,,,,,,,40.296586,53.687725,13.514310,,,,,58.333333,62.500000,,,,0.039560,0.732753
sh600001,ºªµ¦¸ÖÌú,2008-07-16,,,,4.720000,4.720000,4.500000,4.550000,11.801484,,-0.042105,21194911.000000,97068177.000000,0.008125,11869859310.000000,12814877390.000000,0.000000,0.000000,13.306050,0.472601,13.342609,1.072137,,,,,,,,,,,50.743387,60.383294,31.463574,,,,,58.333333,65.277778,,,,0.046316,0.877298
sh600001,ºªµ¦¸ÖÌú,2008-07-15,,,,4.920000,4.960000,4.720000,4.750000,12.320227,,-0.030612,28308206.000000,137580405.000000,0.010851,12391611360.000000,13378168700.000000,0.000000,0.000000,13.890927,0.493374,13.929094,1.119264,,,,,,,,,,,64.921051,65.203247,64.356658,ËÀ²æ,,,,66.666667,66.666667,,,,0.048980,1.020342
sh600001,ºªµ¦¸ÖÌú,2008-07-14,,,,4.740000,4.920000,4.720000,4.900000,12.709283,,0.016598,22506987.000000,108274093.000000,0.008627,12782925410.000000,13800637190.000000,0.000000,0.000000,14.329584,0.508954,14.368956,1.154609,,,,,,,,,,,71.262173,65.344345,83.097829,,,,,66.666667,66.666667,,,,0.041494,0.837902
sh600001,ºªµ¦¸ÖÌú,2008-07-11,,,,4.880000,4.920000,4.740000,4.820000,12.501779,,-0.018330,21831566.000000,104781882.000000,0.008369,12574224580.000000,13575320660.000000,0.000000,0.000000,14.095625,0.500645,14.134354,1.135758,,,,,,,,,,,69.579827,62.385431,83.968618,,,,,58.333333,65.277778,,,,0.036660,0.748693
sh600001,ºªµ¦¸ÖÌú,2008-07-10,,,,4.980000,5.040000,4.910000,4.910000,12.735215,,-0.027723,26954832.000000,133894153.000000,0.010332,12809013010.000000,13828801750.000000,0.000000,0.000000,14.358822,0.509993,14.398274,1.156965,,,,,,,,,,,73.026457,58.788233,101.502904,,,,,66.666667,65.277778,,,,0.025743,0.955445
sh600001,ºªµ¦¸ÖÌú,2008-07-09,,,,4.920000,5.070000,4.890000,5.050000,13.098341,,0.039095,39117558.000000,195379510.000000,0.014995,13174239450.000000,14223105670.000000,0.000000,0.000000,14.768242,0.524535,14.808819,1.189954,,,,,,,,,,,71.479983,51.669121,111.101707,,,,,75.000000,62.500000,,,,0.037037,1.467159
sh600001,ºªµ¦¸ÖÌú,2008-07-08,,,,4.830000,4.920000,4.750000,4.860000,12.605527,,0.004132,23894705.000000,115469687.000000,0.009159,12678574990.000000,13687978930.000000,0.000000,0.000000,14.212601,0.504799,14.251651,1.145183,,,,,,,,,,,58.712512,41.763690,92.610157,,,,,66.666667,56.944444,,,,0.035124,1.106286
sh600001,ºªµ¦¸ÖÌú,2008-07-07,,,,4.600000,4.980000,4.400000,4.840000,12.553656,,0.059447,33999278.000000,161647623.000000,0.013033,12626399790.000000,13631649790.000000,0.000000,0.000000,14.154116,0.502722,14.193006,1.140471,,,,,,,,,,,48.413596,33.289279,78.662230,,,,,66.666667,52.777778,,,,0.126959,1.682802
sh600001,ºªµ¦¸ÖÌú,2008-07-04,,,,4.600000,4.740000,4.600000,4.710000,11.849253,,0.012903,17092653.000000,80031533.000000,0.006552,12287260950.000000,13265510440.000000,0.000000,0.000000,13.359909,0.474514,13.396617,1.076477,,,,,,,,,,,34.689360,25.727121,52.613838,,,,,58.333333,48.611111,,,,0.030108,1.083803
sh600001,ºªµ¦¸ÖÌú,2008-07-03,,,,4.470000,4.740000,4.420000,4.650000,11.698310,,0.028761,19206345.000000,88281525.000000,0.007362,12130735330.000000,13096523050.000000,0.000000,0.000000,13.189722,0.468469,13.225962,1.062764,,,,,,,,,,,25.248325,21.246001,33.252973,½ð²æ,,,,58.333333,47.222222,,,,0.070796,1.133937
sh600001,ºªµ¦¸ÖÌú,2008-07-02,,,,4.480000,4.540000,4.410000,4.520000,11.371261,,0.015730,13802173.000000,61906815.000000,0.005291,11791596500.000000,12730383690.000000,0.000000,0.000000,12.820978,0.455372,12.856205,1.033053,,,,,,,,,,,16.443916,19.244839,10.842071,,,,,50.000000,45.833333,,,,0.029213,0.725791
sh600001,ºªµ¦¸ÖÌú,2008-07-01,,,,4.620000,4.660000,4.420000,4.450000,11.195161,,-0.030501,16919400.000000,76177032.000000,0.006486,11608983280.000000,12533231730.000000,0.000000,0.000000,12.622427,0.448320,12.657109,1.017055,,,,,,,,,,,15.183116,20.645301,4.258747,,,,,41.666667,45.833333,,,,0.052288,0.724930
sh600001,ºªµ¦¸ÖÌú,2008-06-30,,,,4.550000,4.680000,4.500000,4.590000,11.547367,,0.004376,11834375.000000,54191445.000000,0.004536,11974209720.000000,12927535650.000000,0.000000,0.000000,13.019536,0.462425,13.055309,1.049052,,,,,,,,,,,20.826622,23.376393,15.727080,ËÀ²æ,,,,41.666667,45.833333,,,,0.039387,0.485285
sh600001,ºªµ¦¸ÖÌú,2008-06-27,,,,4.700000,4.780000,4.500000,4.570000,11.497056,,-0.067347,22926497.000000,106322452.000000,0.008788,11922034510.000000,12871206520.000000,0.000000,0.000000,12.962811,0.460410,12.998427,1.044481,,,,,,,,,,,25.470702,24.651279,27.109550,,,,,41.666667,45.833333,,,,0.057143,0.917586
sh600001,ºªµ¦¸ÖÌú,2008-06-26,,,,4.920000,4.970000,4.780000,4.900000,12.327260,,-0.010101,29601157.000000,144349577.000000,0.011347,12782925410.000000,13800637190.000000,0.000000,0.000000,13.898857,0.493656,13.937046,1.119903,,,,,,,,,,,33.718874,24.241567,52.673489,,,,,50.000000,45.833333,,,,0.038384,1.125748
sh600001,ºªµ¦¸ÖÌú,2008-06-25,,,,4.740000,4.960000,4.680000,4.950000,12.453049,,0.042105,35415326.000000,172008873.000000,0.013576,12913363420.000000,13941460020.000000,0.000000,0.000000,14.040682,0.498693,14.079260,1.131331,,,,,,,,,,,26.828311,19.502913,41.479108,,,,,50.000000,45.833333,,,,0.058947,1.381285
sh600001,ºªµ¦¸ÖÌú,2008-06-24,,,,4.620000,4.800000,4.580000,4.750000,11.949898,,0.002110,22154836.000000,103984119.000000,0.008492,12391611360.000000,13378168700.000000,0.000000,0.000000,13.473385,0.478544,13.510405,1.085621,,,,,,,,,,,18.077519,15.840214,22.552127,,,,,50.000000,45.833333,,,,0.046414,0.912865
sh600001,ºªµ¦¸ÖÌú,2008-06-23,,,,4.750000,4.880000,4.650000,4.740000,11.924737,,-0.010438,14830552.000000,70762822.000000,0.005685,12365523760.000000,13350004140.000000,0.000000,0.000000,13.445016,0.477537,13.481958,1.083335,,,,,,,,,,,16.939287,14.721562,21.374736,,,,,41.666667,45.833333,,,,0.048017,0.629584
sh600001,ºªµ¦¸ÖÌú,2008-06-20,,,,4.810000,4.990000,4.520000,4.790000,12.050520,,0.004193,29471438.000000,141713248.000000,0.011297,12495961770.000000,13490826970.000000,0.000000,0.000000,13.586836,0.482574,13.624167,1.094762,,,,,,,,,,,15.674417,13.612700,19.797851,½ð²æ,,,,41.666667,48.611111,,,,0.098533,1.189879
sh600001,ºªµ¦¸ÖÌú,2008-06-19,,,,5.190000,5.190000,4.740000,4.770000,12.000203,,-0.089695,26324837.000000,130866064.000000,0.010091,12443786570.000000,13434497830.000000,0.000000,0.000000,13.530104,0.480559,13.567279,1.090191,,,,,,,,,,,11.564723,12.581841,9.530486,ËÀ²æ,,,,41.666667,52.777778,,,,0.085878,1.121188
sh600001,ºªµ¦¸ÖÌú,2008-06-18,,,,5.000000,5.280000,4.900000,5.240000,13.182618,,0.043825,28566202.000000,146334871.000000,0.010950,13669903900.000000,14758232420.000000,0.000000,0.000000,14.863265,0.527910,14.904103,1.197610,,,,,,,,,,,16.107414,13.090400,22.141443,½ð²æ,,,,50.000000,55.555556,,,,0.075697,0.955444
sh600001,ºªµ¦¸ÖÌú,2008-06-17,,,,5.200000,5.260000,5.000000,5.020000,12.629146,,-0.032755,18587503.000000,95059768.000000,0.007125,13095976640.000000,14138611980.000000,0.000000,0.000000,14.239230,0.505745,14.278354,1.147329,,,,,,,,,,,7.970645,11.581893,0.748150,,,,,50.000000,55.555556,,,,0.050096,0.574755
sh600001,ºªµ¦¸ÖÌú,2008-06-16,,,,5.230000,5.320000,5.090000,5.190000,13.056822,,-0.007648,20892215.000000,108529211.000000,0.008008,13539465890.000000,14617409590.000000,0.000000,0.000000,14.721431,0.522872,14.761879,1.186182,,,,,,,,,,,11.063111,13.387517,6.414300,,,,,50.000000,55.555556,,,,0.043977,0.582273
sh600001,ºªµ¦¸ÖÌú,2008-06-13,,,,5.420000,5.490000,5.210000,5.230000,13.157450,,-0.035055,23026363.000000,122411403.000000,0.008827,13643816300.000000,14730067860.000000,0.000000,0.000000,14.834888,0.526902,14.875648,1.195324,,,,,,,,,,,12.049212,14.549719,7.048197,ËÀ²æ,,,,58.333333,55.555556,,,,0.051661,0.673791
sh600001,ºªµ¦¸ÖÌú,2008-06-12,,,,5.470000,5.650000,5.200000,5.420000,13.635441,,0.003704,58419478.000000,319175799.000000,0.022394,14139480760.000000,15265194600.000000,0.000000,0.000000,15.373817,0.546043,15.416058,1.238748,,,,,,,,,,,16.558666,15.799973,18.076053,½ð²æ,,,,66.666667,54.166667,,,,0.083333,1.738606
sh600001,ºªµ¦¸ÖÌú,2008-06-11,,,,5.270000,5.510000,5.270000,5.400000,13.585122,,0.024668,40773817.000000,220074452.000000,0.015630,14087305550.000000,15208865470.000000,0.000000,0.000000,15.317083,0.544028,15.359168,1.234177,,,,,,,,,,,13.726888,15.420627,10.339412,,,,,58.333333,51.388889,,,,0.045541,1.590518
sh600001,ºªµ¦¸ÖÌú,2008-06-10,,,,5.650000,5.650000,5.270000,5.270000,13.258071,,-0.099145,36290503.000000,196124918.000000,0.013911,13748166710.000000,14842726120.000000,0.000000,1.000000,14.948337,0.530931,14.989409,1.204465,,,,,,,,,,,13.748227,16.267496,8.709691,ËÀ²æ,,,,50.000000,48.611111,,,,0.064957,1.837713
sh600001,ºªµ¦¸ÖÌú,2008-06-06,,,,5.850000,5.950000,5.800000,5.850000,14.717209,,0.006885,12361480.000000,72431887.000000,0.004738,15261247680.000000,16476270930.000000,0.000000,0.000000,16.593500,0.589364,16.639092,1.337024,,,,,,,,,,,20.622341,17.527130,26.812764,,,,,50.000000,47.222222,,,,0.025818,0.835374
sh600001,ºªµ¦¸ÖÌú,2008-06-05,,,,5.920000,5.940000,5.670000,5.810000,14.616574,,-0.020236,20161352.000000,117344843.000000,0.007728,15156897270.000000,16363612670.000000,0.000000,0.000000,16.480035,0.585334,16.525315,1.327882,,,,,,,,,,,16.647797,15.979524,17.984344,½ð²æ,,,,50.000000,45.833333,,,,0.045531,1.342163
sh600001,ºªµ¦¸ÖÌú,2008-06-04,,,,6.110000,6.120000,5.880000,5.930000,14.918464,,-0.029460,18590657.000000,110779446.000000,0.007126,15469948500.000000,16701587450.000000,0.000000,0.000000,16.820412,0.597423,16.866628,1.355308,,,,,,,,,,,13.860585,15.645388,10.290980,,,,,50.000000,45.833333,,,,0.039280,1.270216
sh600001,ºªµ¦¸ÖÌú,2008-06-03,,,,6.120000,6.190000,6.060000,6.110000,15.371303,,0.003284,11334207.000000,69222847.000000,0.004345,15939525350.000000,17208549640.000000,0.000000,0.000000,17.330983,0.615557,17.378602,1.396447,,,,,,,,,,,16.245423,16.537789,15.660691,,,,,50.000000,45.833333,,,,0.021346,0.797001
sh600001,ºªµ¦¸ÖÌú,2008-06-02,,,,6.060000,6.120000,6.000000,6.090000,15.320988,,0.003295,11539970.000000,70064838.000000,0.004424,15887350150.000000,17152220510.000002,0.000000,0.000000,17.274255,0.613542,17.321717,1.391876,,,,,,,,,,,13.712397,16.683972,7.769246,,,,,41.666667,45.833333,,,,0.019769,0.802680
sh600001,ºªµ¦¸ÖÌú,2008-05-30,,,,6.030000,6.120000,5.990000,6.070000,15.270672,,0.013356,13481526.000000,81503839.000000,0.005168,15835174940.000000,17095891370.000002,0.000000,0.000000,17.217523,0.611528,17.264830,1.387305,,,,,,,,,,,11.552202,18.169760,-1.682914,,,,,41.666667,47.222222,,,,0.021703,0.804604
sh600001,ºªµ¦¸ÖÌú,2008-05-29,,,,6.220000,6.220000,5.980000,5.990000,15.069405,,-0.040064,18232731.000000,111158596.000000,0.006989,15626474120.000000,16870574850.000002,0.000000,0.000000,16.990596,0.603468,17.037280,1.369021,,,,,,,,,,,12.828303,21.478539,-4.472170,,,,,41.666667,48.611111,,,,0.038462,1.015917
sh600001,ºªµ¦¸ÖÌú,2008-05-28,,,,6.130000,6.300000,6.020000,6.240000,15.698343,,0.019608,16516879.000000,102352727.000000,0.006331,16278664190.000000,17574688990.000000,0.000000,0.000000,17.699718,0.628654,17.748349,1.426158,,,,,,,,,,,18.752258,25.803657,4.649460,,,,,50.000000,51.388889,,,,0.045752,0.832157
sh600001,ºªµ¦¸ÖÌú,2008-05-27,,,,6.030000,6.180000,5.980000,6.120000,15.396449,,0.013245,12112882.000000,73715099.000000,0.004643,15965612960.000000,17236714200.000000,0.000000,0.000000,17.359336,0.616564,17.407032,1.398732,,,,,,,,,,,17.892167,29.329357,-4.982213,,,,,50.000000,52.777778,,,,0.033113,0.499175
sh600001,ºªµ¦¸ÖÌú,2008-05-26,,,,6.240000,6.240000,5.980000,6.040000,15.195189,,-0.039746,23433431.000000,142485003.000000,0.008983,15756912130.000000,17011397680.000000,0.000000,0.000000,17.132417,0.608505,17.179490,1.380448,,,,,,,,,,,21.326439,35.047952,-6.116586,,,,,50.000000,54.166667,,,,0.041335,0.852210
sh600001,ºªµ¦¸ÖÌú,2008-05-23,,,,6.370000,6.430000,6.200000,6.290000,15.824135,,-0.018721,19439456.000000,122513346.000000,0.007452,16409102210.000000,17715511820.000000,0.000000,0.000000,17.841547,0.633691,17.890569,1.437586,,,,,,,,,,,29.627454,41.908708,5.064946,,,,,50.000000,55.555556,,,,0.035881,0.710403
sh600001,ºªµ¦¸ÖÌú,2008-05-22,,,,6.400000,6.590000,6.280000,6.410000,16.126031,,-0.006202,27738711.000000,177821233.000000,0.010633,16722153440.000000,18053486610.000000,0.000000,0.000000,18.181931,0.645781,18.231888,1.465013,,,,,,,,,,,36.180312,48.049335,12.442265,,,,,50.000000,56.944444,,,,0.048062,0.848846
sh600001,ºªµ¦¸ÖÌú,2008-05-21,,,,6.350000,6.520000,6.100000,6.450000,16.226668,,0.006240,38604501.000000,242470752.000000,0.014798,16826503850.000002,18166144870.000000,0.000000,0.000000,18.295399,0.649811,18.345668,1.474155,,,,,,,,,,,40.792207,53.983847,14.408926,,,,,58.333333,58.333333,,,,0.065523,1.053477
sh600001,ºªµ¦¸ÖÌú,2008-05-20,,,,6.860000,6.980000,6.390000,6.410000,16.126042,,-0.065598,28270204.000000,189261619.000000,0.010837,16722153440.000000,18053486610.000000,0.000000,0.000000,18.181944,0.645782,18.231901,1.465014,,,,,,,,,,,45.970919,60.579667,16.753422,,,,,58.333333,58.333333,,,,0.086006,0.698411
sh600001,ºªµ¦¸ÖÌú,2008-05-19,,,,6.960000,7.000000,6.740000,6.860000,17.258142,,-0.028329,22767018.000000,155804755.000000,0.008727,17896095570.000000,19320892060.000000,0.000000,0.000000,19.458374,0.691118,19.511838,1.567862,,,,,,,,,,,67.793587,67.884041,67.612680,ËÀ²æ,,,,58.333333,58.333333,,,,0.036827,0.545388
sh600001,ºªµ¦¸ÖÌú,2008-05-15,,,,7.150000,7.250000,7.050000,7.060000,17.761301,,-0.007032,46010204.000000,329359613.000000,0.017637,18417847630.000000,19884183380.000000,0.000000,0.000000,20.025682,0.711267,20.080704,1.613573,,,,,,,,,,,74.364799,67.929268,87.235863,,,,,58.333333,58.333333,,,,0.028129,1.014768
sh600001,ºªµ¦¸ÖÌú,2008-05-14,,,,7.100000,7.200000,6.940000,7.110000,17.887083,,0.012821,47572327.000000,336128239.000000,0.018236,18548285640.000000,20025006210.000000,0.000000,0.000000,20.167500,0.716304,20.222912,1.625000,,,,,,,,,,,72.593711,64.711502,88.358128,,,,,58.333333,56.944444,,,,0.037037,1.132361
sh600001,ºªµ¦¸ÖÌú,2008-05-13,,,,6.610000,7.180000,6.610000,7.020000,17.660656,,0.021834,57769627.000000,405753808.000000,0.022144,18313497210.000000,19771525110.000000,0.000000,0.000000,19.912205,0.707237,19.966916,1.604430,,,,,,,,,,,64.446122,60.770398,71.797570,½ð²æ,,,,58.333333,55.555556,,,,0.082969,1.446980
