股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sh600003,ST东北高,2008-11-11,,,,2.030000,2.070000,2.010000,2.020000,2.862979,,-0.014634,4078024.000000,8323041.000000,0.007019,1173579600.000000,2450664000.000000,0.000000,0.000000,114.968702,3.375082,34.115284,0.719149,,,,,,,,,,,29.040643,19.611769,47.898392,,,,,41.666667,37.500000,,,,0.029268,1.243439
sh600003,ST东北高,2008-11-10,,,,1.960000,2.050000,1.940000,2.050000,2.905498,,0.051282,5095480.000000,10291057.000000,0.008770,1191009000.000000,2487060000.000000,0.000000,0.000000,116.676141,3.425207,34.621942,0.729830,,,,,,,,,,,22.829257,14.897332,38.693109,,,,,41.666667,37.500000,,,,0.056410,1.648363
sh600003,ST东北高,2008-11-07,,,,1.900000,1.960000,1.850000,1.950000,2.763767,,0.005155,2612547.000000,5023620.000000,0.004497,1132911000.000000,2365740000.000000,0.000000,0.000000,110.984627,3.258123,32.933068,0.694228,,,,,,,,,,,12.504756,10.931369,15.651530,金叉,,,,41.666667,37.500000,,,,0.056701,0.865256
sh600003,ST东北高,2008-11-06,,,,1.930000,1.950000,1.910000,1.940000,2.749593,,-0.025126,1857057.000000,3580598.000000,0.003196,1127101200.000000,2353608000.000000,0.000000,0.000000,110.415436,3.241414,32.764169,0.690668,,,,,,,,,,,8.118836,10.144675,4.067157,,,,,33.333333,37.500000,,,,0.020100,0.612085
sh600003,ST东北高,2008-11-05,,,,1.990000,2.020000,1.960000,1.990000,2.820460,,0.025773,2755055.000000,5476486.000000,0.004742,1156150200.000000,2414268000.000000,0.000000,0.000000,113.261237,3.324957,33.608619,0.708469,,,,,,,,,,,8.986764,11.157595,4.645102,,,,,33.333333,37.500000,,,,0.030928,0.918738
sh600003,ST东北高,2008-11-04,,,,1.980000,2.000000,1.920000,1.940000,2.749594,,-0.039604,3136048.000000,6096463.000000,0.005398,1127101200.000000,2353608000.000000,0.000000,0.000000,110.415499,3.241416,32.764188,0.690668,,,,,,,,,,,6.749377,12.243011,-4.237890,,,,,33.333333,38.888889,,,,0.039604,1.082857
sh600003,ST东北高,2008-11-03,,,,2.020000,2.050000,2.020000,2.020000,2.862980,,-0.051643,4736255.000000,9583035.000000,0.008152,1173579600.000000,2450664000.000000,0.000000,0.000000,114.968720,3.375083,34.115290,0.719150,,,,,,,,,,,8.200989,14.989827,-5.376688,,,,,41.666667,38.888889,,,,0.014085,1.711807
sh600003,ST东北高,2008-10-31,,,,2.200000,2.200000,2.130000,2.130000,3.018884,,-0.049107,2685500.000000,5737350.000000,0.004622,1237487400.000000,2584116000.000000,0.000000,0.000000,121.229368,3.558873,35.973046,0.758311,,,,,,,,,,,12.301483,18.384247,0.135957,,,,,41.666667,37.500000,,,,0.031250,1.202986
sh600003,ST东北高,2008-10-30,,,,2.230000,2.260000,2.200000,2.240000,3.174788,,0.004484,1680839.000000,3756774.000000,0.002893,1301395200.000000,2717568000.000000,0.000000,0.000000,12.842599,3.534244,58.261850,0.763964,,,,,,,,,,,18.452225,21.425628,12.505418,,,,,41.666667,36.111111,,,,0.026906,0.856084
sh600003,ST东北高,2008-10-29,,,,2.310000,2.310000,2.200000,2.230000,3.160616,,-0.030435,2241789.000000,5074352.000000,0.003859,1295585400.000000,2705436000.000000,0.000000,0.000000,12.785270,3.518467,58.001770,0.760554,,,,,,,,,,,20.270930,22.912330,14.988131,死叉,,,,33.333333,33.333333,,,,0.047826,1.173801
sh600003,ST东北高,2008-10-28,,,,2.250000,2.320000,2.200000,2.300000,3.259829,,0.008772,2489695.000000,5610984.000000,0.004285,1336254000.000000,2790360000.000000,0.000000,0.000000,13.186605,3.628913,59.822467,0.784428,,,,,,,,,,,24.850840,24.233030,26.086459,金叉,,,,41.666667,31.944444,,,,0.052632,1.475610
sh600003,ST东北高,2008-10-27,,,,2.350000,2.380000,2.280000,2.280000,3.231482,,-0.050000,2063990.000000,4789124.000000,0.003553,1324634400.000000,2766096000.000000,0.000000,0.000000,13.071938,3.597357,59.302267,0.777607,,,,,,,,,,,18.757741,23.924125,8.424973,死叉,,,,33.333333,30.555556,,,,0.041667,1.290606
sh600003,ST东北高,2008-10-24,,,,2.420000,2.440000,2.380000,2.400000,3.401560,,-0.012346,1340710.000000,3224584.000000,0.002308,1394352000.000000,2911680000.000000,0.000000,0.000000,13.759934,3.786692,62.423439,0.818533,,,,,,,,,,,28.136611,26.507317,31.395200,,,,,33.333333,30.555556,,,,0.024691,0.920526
sh600003,ST东北高,2008-10-23,,,,2.380000,2.440000,2.350000,2.430000,3.444081,,0.012500,1413092.000000,3381791.000000,0.002432,1411781400.000000,2948076000.000000,0.000000,0.000000,13.931938,3.834027,63.203753,0.828765,,,,,,,,,,,28.871584,25.692670,35.229411,,,,,33.333333,30.555556,,,,0.037500,0.965701
sh600003,ST东北高,2008-10-22,,,,2.400000,2.420000,2.370000,2.400000,3.401561,,-0.012346,1128668.000000,2707323.000000,0.001943,1394352000.000000,2911680000.000000,0.000000,0.000000,13.759939,3.786693,62.423460,0.818534,,,,,,,,,,,24.974042,24.103213,26.715701,,,,,25.000000,30.555556,,,,0.020576,0.694709
sh600003,ST东北高,2008-10-21,,,,2.440000,2.470000,2.420000,2.430000,3.444082,,-0.004098,2049745.000000,5004773.000000,0.003528,1411781400.000000,2948076000.000000,0.000000,0.000000,13.931942,3.834028,63.203773,0.828766,,,,,,,,,,,24.127730,23.667798,25.047593,金叉,,,,25.000000,33.333333,,,,0.020492,1.281004
sh600003,ST东北高,2008-10-20,,,,2.400000,2.440000,2.340000,2.440000,3.458254,,0.025210,1350089.000000,3237453.000000,0.002324,1417591200.000000,2960208000.000000,0.000000,0.000000,13.989271,3.849805,63.463848,0.832176,,,,,,,,,,,21.717910,23.437832,18.278067,,,,,33.333333,37.500000,,,,0.042017,0.816860
sh600003,ST东北高,2008-10-17,,,,2.320000,2.400000,2.320000,2.380000,3.373215,,0.008475,1374809.000000,3260505.000000,0.002366,1382732400.000000,2887416000.000000,0.000000,0.000000,13.645273,3.755138,61.903267,0.811713,,,,,,,,,,,16.787392,24.297793,1.766590,,,,,33.333333,38.888889,,,,0.033898,0.731947
sh600003,ST东北高,2008-10-16,,,,2.450000,2.450000,2.360000,2.360000,3.344868,,-0.048387,2220001.000000,5287768.000000,0.003821,1371112800.000000,2863152000.000000,0.000000,0.000000,13.530601,3.723580,61.383046,0.804891,,,,,,,,,,,17.286351,28.052994,-4.246934,,,,,33.333333,40.277778,,,,0.036290,0.995975
sh600003,ST东北高,2008-10-15,,,,2.480000,2.500000,2.450000,2.480000,3.514945,,0.000000,1005898.000000,2489545.000000,0.001731,1440830400.000000,3008736000.000000,0.000000,0.000000,14.218597,3.912914,64.504211,0.845818,,,,,,,,,,,25.929527,33.436315,10.915951,,,,,33.333333,41.666667,,,,0.020161,0.504853
sh600003,ST东北高,2008-10-14,,,,2.600000,2.620000,2.480000,2.480000,3.514945,,-0.023622,2313098.000000,5900440.000000,0.003981,1440830400.000000,3008736000.000000,0.000000,0.000000,14.218597,3.912914,64.504211,0.845818,,,,,,,,,,,28.180005,37.189709,10.160596,,,,,41.666667,44.444444,,,,0.055118,1.114973
sh600003,ST东北高,2008-10-13,,,,2.500000,2.540000,2.390000,2.540000,3.599984,,0.016000,2477641.000000,6080848.000000,0.004265,1475689200.000000,3081528000.000000,0.000000,0.000000,14.562594,4.007581,66.064793,0.866281,,,,,,,,,,,31.804890,41.694561,12.025550,,,,,50.000000,45.833333,,,,0.060000,1.310708
sh600003,ST东北高,2008-10-10,,,,2.590000,2.590000,2.500000,2.500000,3.543291,,-0.049430,3128225.000000,7875855.000000,0.005384,1452450000.000000,3033000000.000000,0.000000,0.000000,14.333262,3.944470,65.024403,0.852639,,,,,,,,,,,30.265475,46.639396,-2.482366,,,,,41.666667,47.222222,,,,0.034221,1.672456
sh600003,ST东北高,2008-10-09,,,,2.680000,2.700000,2.620000,2.630000,3.727544,,0.000000,1037422.000000,2754452.000000,0.001786,1527977400.000000,3190716000.000000,0.000000,0.000000,15.078597,4.149584,68.405697,0.896976,,,,,,,,,,,45.398213,54.826356,26.541926,,,,,41.666667,50.000000,,,,0.030418,0.547988
sh600003,ST东北高,2008-10-08,,,,2.630000,2.680000,2.580000,2.630000,3.727544,,-0.011278,1416506.000000,3727858.000000,0.002438,1527977400.000000,3190716000.000000,0.000000,0.000000,15.078597,4.149584,68.405697,0.896976,,,,,,,,,,,52.025891,59.540428,36.996816,,,,,41.666667,51.388889,,,,0.037594,0.559538
sh600003,ST东北高,2008-10-07,,,,2.610000,2.680000,2.540000,2.660000,3.770063,,-0.003745,1391744.000000,3642605.000000,0.002396,1545406800.000000,3227112000.000000,0.000000,0.000000,15.250593,4.196917,69.185976,0.907208,,,,,,,,,,,61.967408,63.297697,59.306829,死叉,,,,50.000000,51.388889,,,,0.052434,0.511022
sh600003,ST东北高,2008-10-06,,,,2.770000,2.770000,2.660000,2.670000,3.784235,,-0.046429,2378293.000000,6410295.000000,0.004094,1551216600.000000,3239244000.000000,0.000000,0.000000,15.307921,4.212693,69.446051,0.910618,,,,,,,,,,,68.757563,63.962842,78.347006,,,,,50.000000,51.388889,,,,0.039286,0.720790
sh600003,ST东北高,2008-09-26,,,,2.780000,2.810000,2.750000,2.800000,3.968487,,0.007194,3241769.000000,9021752.000000,0.005580,1626744000.000000,3396960000.000000,0.000000,0.000000,16.053258,4.417808,72.827353,0.954956,,,,,,,,,,,77.329893,61.565481,108.858717,,,,,58.333333,50.000000,,,,0.021583,0.695484
sh600003,ST东北高,2008-09-25,,,,2.740000,2.820000,2.710000,2.780000,3.940142,,0.018315,4229498.000000,11727734.000000,0.007280,1615124400.000000,3372696000.000000,0.000000,0.000000,15.938596,4.386253,72.307175,0.948135,,,,,,,,,,,69.220646,53.683275,100.295388,,,,,58.333333,45.833333,,,,0.040293,0.986966
sh600003,ST东北高,2008-09-24,,,,2.670000,2.730000,2.640000,2.730000,3.869276,,0.014870,2375946.000000,6379383.000000,0.004090,1586075400.000000,3312036000.000000,0.000000,0.000000,15.651931,4.307364,71.006687,0.931082,,,,,,,,,,,60.282582,45.914589,89.018567,,,,,50.000000,43.055556,,,,0.033457,0.596840
sh600003,ST东北高,2008-09-23,,,,2.750000,2.750000,2.670000,2.690000,3.812583,,-0.042705,4272325.000000,11566106.000000,0.007354,1562836200.000000,3263508000.000000,0.000000,0.000000,15.422597,4.244252,69.966289,0.917440,,,,,,,,,,,53.757206,38.730593,83.810432,,,,,41.666667,43.055556,,,,0.028470,1.086493
sh600003,ST东北高,2008-09-22,,,,2.810000,2.810000,2.710000,2.810000,3.982663,,0.048507,9186305.000000,25713998.000000,0.015812,1632553800.000000,3409092000.000000,0.000000,0.000000,16.110600,4.433588,73.087490,0.958367,,,,,,,,,,,50.635809,31.217286,89.472855,,,,,50.000000,44.444444,,,,0.037313,2.689373
sh600003,ST东北高,2008-09-19,,,,2.680000,2.680000,2.680000,2.680000,3.798413,,0.050980,1362699.000000,3652033.000000,0.002346,1557026400.000000,3251376000.000000,0.000000,0.000000,15.365276,4.228477,69.706249,0.914030,,,,,,,,,,,25.953714,21.508025,34.845092,金叉,,,,41.666667,43.055556,,,,0.000000,0.768174
sh600003,ST东北高,2008-09-18,,,,2.590000,2.610000,2.510000,2.550000,3.614163,,-0.034091,2707107.000000,6869681.000000,0.004660,1481499000.000000,3093660000.000000,0.000000,0.000000,14.619951,4.023366,66.325000,0.869693,,,,,,,,,,,14.644857,19.285181,5.364208,,,,,33.333333,44.444444,,,,0.037879,1.519290
sh600003,ST东北高,2008-09-17,,,,2.640000,2.700000,2.560000,2.640000,3.741722,,0.000000,2132642.000000,5615246.000000,0.003671,1533787200.000000,3202848000.000000,0.000000,0.000000,15.135951,4.165368,68.665889,0.900388,,,,,,,,,,,16.704127,21.605343,6.901695,,,,,41.666667,45.833333,,,,0.053030,1.422784
sh600003,ST东北高,2008-09-16,,,,2.690000,2.710000,2.600000,2.640000,3.741722,,-0.018587,1690144.000000,4515161.000000,0.002909,1533787200.000000,3202848000.000000,0.000000,0.000000,15.135951,4.165368,68.665889,0.900388,,,,,,,,,,,15.300093,24.055950,-2.211623,,,,,50.000000,44.444444,,,,0.040892,1.269805
sh600003,ST东北高,2008-09-12,,,,2.680000,2.720000,2.680000,2.690000,3.812587,,0.003731,977134.000000,2639551.000000,0.001682,1562836200.000000,3263508000.000000,0.000000,0.000000,15.422611,4.244256,69.966354,0.917441,,,,,,,,,,,17.544734,28.433879,-4.233558,,,,,50.000000,43.055556,,,,0.014925,0.653727
sh600003,ST东北高,2008-09-11,,,,2.730000,2.730000,2.660000,2.680000,3.798415,,-0.018315,1402091.000000,3767518.000000,0.002413,1557026400.000000,3251376000.000000,0.000000,0.000000,15.365283,4.228479,69.706280,0.914030,,,,,,,,,,,21.478391,33.878452,-3.321732,,,,,41.666667,43.055556,,,,0.025641,0.759624
sh600003,ST东北高,2008-09-10,,,,2.700000,2.770000,2.670000,2.730000,3.869281,,0.003676,1292599.000000,3525512.000000,0.002225,1586075400.000000,3312036000.000000,0.000000,0.000000,15.651949,4.307369,71.006769,0.931083,,,,,,,,,,,28.991780,40.078483,6.818374,,,,,50.000000,43.055556,,,,0.036765,0.633792
sh600003,ST东北高,2008-09-09,,,,2.690000,2.740000,2.660000,2.720000,3.855109,,0.011152,1293165.000000,3485502.000000,0.002226,1580265600.000000,3299904000.000000,0.000000,0.000000,15.594623,4.291593,70.746704,0.927673,,,,,,,,,,,32.197347,45.621834,5.348372,,,,,41.666667,41.666667,,,,0.029740,0.597671
sh600003,ST东北高,2008-09-08,,,,2.830000,2.860000,2.680000,2.690000,3.812591,,-0.046099,2508575.000000,6881705.000000,0.004318,1562836200.000000,3263508000.000000,0.000000,0.000000,15.422630,4.244261,69.966438,0.917442,,,,,,,,,,,38.618601,52.334078,11.187648,,,,,33.333333,43.055556,,,,0.063830,1.092018
sh600003,ST东北高,2008-09-05,,,,2.860000,2.890000,2.800000,2.820000,3.996842,,-0.040816,2732415.000000,7758778.000000,0.004703,1638363600.000000,3421224000.000000,0.000000,0.000000,16.167956,4.449372,73.347693,0.961779,,,,,,,,,,,56.261235,59.191817,50.400073,死叉,,,,41.666667,44.444444,,,,0.030612,1.256133
sh600003,ST东北高,2008-09-04,,,,2.870000,2.970000,2.850000,2.940000,4.166919,,0.020833,2370592.000000,6898690.000000,0.004080,1708081200.000000,3566808000.000000,0.000000,0.000000,16.855949,4.638706,76.468846,1.002705,,,,,,,,,,,67.725186,60.657107,81.861345,,,,,50.000000,43.055556,,,,0.041667,1.272265
sh600003,ST东北高,2008-09-03,,,,2.870000,2.900000,2.780000,2.880000,4.081881,,0.000000,1913624.000000,5487235.000000,0.003294,1673222400.000000,3494016000.000000,0.000000,0.000000,16.511955,4.544040,74.908282,0.982242,,,,,,,,,,,59.921113,57.123068,65.517203,,,,,41.666667,40.277778,,,,0.041667,1.101921
sh600003,ST东北高,2008-09-02,,,,2.820000,2.900000,2.760000,2.880000,4.081881,,-0.006897,1960758.000000,5548703.000000,0.003375,1673222400.000000,3494016000.000000,0.000000,0.000000,16.511955,4.544040,74.908282,0.982242,,,,,,,,,,,60.715003,55.724045,70.696918,,,,,41.666667,38.888889,,,,0.048276,0.920992
sh600003,ST东北高,2008-08-29,,,,2.840000,2.950000,2.800000,2.900000,4.110229,,0.028369,1898904.000000,5494244.000000,0.003268,1684842000.000000,3518280000.000000,0.000000,0.000000,18.434902,4.510002,15.917767,1.003858,,,,,,,,,,,60.303273,53.228566,74.452687,,,,,50.000000,36.111111,,,,0.053192,0.722352
sh600003,ST东北高,2008-08-28,,,,2.770000,2.850000,2.760000,2.820000,3.996843,,0.003559,1172545.000000,3305931.000000,0.002018,1638363600.000000,3421224000.000000,0.000000,0.000000,17.926349,4.385587,15.478653,0.976166,,,,,,,,,,,52.954910,49.691213,59.482304,,,,,41.666667,31.944444,,,,0.032028,0.455037
sh600003,ST东北高,2008-08-27,,,,2.810000,2.880000,2.740000,2.810000,3.982668,,-0.007067,1737299.000000,4884270.000000,0.002990,1632553800.000000,3409092000.000000,0.000000,0.000000,17.862775,4.370034,15.423760,0.972704,,,,,,,,,,,54.432365,48.059364,67.178366,,,,,33.333333,29.166667,,,,0.049470,0.618741
sh600003,ST东北高,2008-08-26,,,,2.980000,2.980000,2.830000,2.830000,4.011014,,-0.050336,3875312.000000,11137405.000000,0.006670,1644173400.000000,3433356000.000000,0.000000,0.000000,17.989910,4.401137,15.533536,0.979627,,,,,,,,,,,58.211047,44.872864,84.887414,,,,,33.333333,26.388889,,,,0.050336,1.127980
sh600003,ST东北高,2008-08-25,,,,2.840000,2.980000,2.780000,2.980000,4.223614,,0.049296,4459842.000000,13122541.000000,0.007676,1731320400.000000,3615336000.000000,0.000000,0.000000,18.943447,4.634415,16.356875,1.031551,,,,,,,,,,,60.754071,38.203772,105.854668,,,,,33.333333,23.611111,,,,0.070423,1.472954
sh600003,ST东北高,2008-08-22,,,,2.870000,2.870000,2.790000,2.840000,4.025188,,-0.006993,1639055.000000,4630886.000000,0.002821,1649983200.000000,3445488000.000000,0.000000,0.000000,18.053483,4.416690,15.588428,0.983089,,,,,,,,,,,41.131106,26.928623,69.536073,,,,,25.000000,20.833333,,,,0.027972,0.645496
sh600003,ST东北高,2008-08-21,,,,2.890000,2.940000,2.840000,2.860000,4.053535,,-0.023891,2327481.000000,6703158.000000,0.004006,1661602800.000000,3469752000.000000,0.000000,0.000000,18.180620,4.447793,15.698206,0.990012,,,,,,,,,,,29.553802,19.827381,49.006644,,,,,25.000000,20.833333,,,,0.034130,0.884153
sh600003,ST东北高,2008-08-20,,,,2.760000,2.930000,2.720000,2.930000,4.152748,,0.050179,4876413.000000,14141435.000000,0.008393,1702271400.000000,3554676000.000000,0.000000,0.000000,18.625604,4.556656,16.082431,1.014243,,,,,,,,,,,22.108481,14.964170,36.397101,,,,,25.000000,19.444444,,,,0.075269,1.910402
sh600003,ST东北高,2008-08-19,,,,2.700000,2.790000,2.660000,2.790000,3.954324,,0.018248,1836318.000000,5025117.000000,0.003161,1620934200.000000,3384828000.000000,0.000000,0.000000,17.735647,4.338933,15.313990,0.965781,,,,,,,,,,,12.393490,11.392015,14.396440,金叉,,,,16.666667,19.444444,,,,0.047445,0.863544
sh600003,ST东北高,2008-08-18,,,,2.880000,2.890000,2.740000,2.740000,3.883459,,-0.048611,2016826.000000,5629071.000000,0.003471,1591885200.000000,3324168000.000000,0.000000,0.000000,17.417807,4.261175,15.039549,0.948473,,,,,,,,,,,9.031412,10.891278,5.311679,死叉,,,,16.666667,20.833333,,,,0.052083,0.828019
sh600003,ST东北高,2008-08-15,,,,2.850000,2.920000,2.850000,2.880000,4.081883,,0.000000,2105167.000000,6081595.000000,0.003623,1673222400.000000,3494016000.000000,0.000000,0.000000,18.307766,4.478899,15.807991,0.996935,,,,,,,,,,,13.547118,11.821211,16.998930,金叉,,,,16.666667,23.611111,,,,0.024306,0.823051
sh600003,ST东北高,2008-08-14,,,,2.800000,2.890000,2.800000,2.880000,4.081883,,0.014085,1928068.000000,5504438.000000,0.003319,1673222400.000000,3494016000.000000,0.000000,0.000000,18.307766,4.478899,15.807991,0.996935,,,,,,,,,,,10.945676,10.958258,10.920513,,,,,25.000000,27.777778,,,,0.031690,0.692815
sh600003,ST东北高,2008-08-13,,,,2.820000,2.870000,2.760000,2.840000,4.025188,,-0.006993,2746068.000000,7720060.000000,0.004727,1649983200.000000,3445488000.000000,0.000000,0.000000,18.053483,4.416690,15.588428,0.983089,,,,,,,,,,,7.594985,10.964549,0.855858,,,,,16.666667,30.555556,,,,0.038462,1.030580
sh600003,ST东北高,2008-08-12,,,,2.880000,2.920000,2.840000,2.860000,4.053535,,-0.043478,3382492.000000,9715819.000000,0.005822,1661602800.000000,3469752000.000000,0.000000,0.000000,18.180620,4.447793,15.698206,0.990012,,,,,,,,,,,5.758675,12.649330,-8.022636,,,,,25.000000,36.111111,,,,0.026756,1.371571
sh600003,ST东北高,2008-08-11,,,,3.110000,3.110000,2.990000,2.990000,4.237785,,-0.050794,2627005.000000,7907651.000000,0.004522,1737130200.000000,3627468000.000000,0.000000,0.000000,19.007006,4.649964,16.411756,1.035012,,,,,,,,,,,7.209441,16.094658,-10.560994,,,,,25.000000,41.666667,,,,0.038095,1.246007
sh600003,ST东北高,2008-08-08,,,,3.310000,3.310000,3.150000,3.150000,4.464558,,-0.051205,3231100.000000,10337336.000000,0.005561,1830087000.000000,3821580000.000000,0.000000,0.000000,20.024111,4.898794,17.289983,1.090398,,,,,,,,,,,10.814161,20.537267,-8.632050,,,,,33.333333,47.222222,,,,0.048193,1.732588
sh600003,ST东北高,2008-08-07,,,,3.310000,3.340000,3.270000,3.320000,4.705503,,0.000000,1336261.000000,4411682.000000,0.002300,1928853600.000000,4027824000.000000,0.000000,0.000000,21.104781,5.163174,18.223097,1.149245,,,,,,,,,,,16.221242,25.398820,-2.133913,,,,,41.666667,50.000000,,,,0.021084,0.805126
sh600003,ST东北高,2008-08-06,,,,3.340000,3.370000,3.290000,3.320000,4.705503,,-0.003003,1753867.000000,5825248.000000,0.003019,1928853600.000000,4027824000.000000,0.000000,0.000000,21.104781,5.163174,18.223097,1.149245,,,,,,,,,,,17.387419,29.987609,-7.812961,,,,,41.666667,51.388889,,,,0.024024,0.948789
sh600003,ST东北高,2008-08-05,,,,3.360000,3.400000,3.310000,3.330000,4.719676,,-0.008929,1593463.000000,5320262.000000,0.002743,1934663400.000000,4039956000.000000,0.000000,0.000000,21.168350,5.178726,18.277986,1.152706,,,,,,,,,,,21.669363,36.287703,-7.567317,,,,,50.000000,52.777778,,,,0.026786,0.775637
sh600003,ST东北高,2008-08-04,,,,3.440000,3.440000,3.360000,3.360000,4.762198,,-0.023256,1409798.000000,4789128.000000,0.002427,1952092800.000000,4076352000.000000,0.000000,0.000000,21.359065,5.225383,18.442660,1.163091,,,,,,,,,,,29.379045,43.596874,0.943388,,,,,58.333333,52.777778,,,,0.023256,0.580523
